,Unnamed: 0,Suburb,Price,Bedroom2,Bathroom,Car,BuildingArea,price_per_sqm
1233,11940,Chadstone,1050000.0,5.0,2.0,2.0,159.0,6603.773584905661
1234,8771,Cheltenham,950000.0,3.0,3.0,2.0,149.0,6375.838926174497
1235,9097,Cheltenham,745000.0,2.0,1.0,2.0,98.5,7563.4517766497465
1236,9484,Cheltenham,861000.0,3.0,2.0,2.0,130.0,6623.076923076923
1237,9837,Cheltenham,800000.0,3.0,1.0,1.0,121.0,6611.570247933884
1238,9838,Cheltenham,877000.0,3.0,1.0,2.0,135.0,6496.2962962962965
1239,9840,Cheltenham,900000.0,3.0,1.0,2.0,120.0,7500.0
1240,10198,Cheltenham,601000.0,2.0,1.0,1.0,94.0,6393.617021276596
1241,11628,Cheltenham,1050000.0,3.0,1.0,2.0,169.0,6213.01775147929
1242,11943,Cheltenham,1740000.0,4.0,2.0,2.0,283.0,6148.409893992933
1243,12257,Cheltenham,1295000.0,3.0,2.0,2.0,195.0,6641.025641025641
1244,12688,Cheltenham,1201000.0,3.0,2.0,3.0,156.0,7698.717948717948
1245,12933,Cheltenham,955000.0,2.0,2.0,1.0,112.0,8526.785714285714
1246,13145,Cheltenham,1160000.0,3.0,2.0,2.0,134.0,8656.716417910447
1247,13397,Cheltenham,1300000.0,5.0,2.0,2.0,213.0,6103.286384976525
1248,13398,Cheltenham,975000.0,3.0,2.0,2.0,114.0,8552.631578947368
1249,9100,Clayton,1300000.0,3.0,1.0,2.0,119.0,10924.36974789916
1250,9487,Clayton,1462000.0,3.0,1.0,1.0,130.0,11246.153846153846
1251,9843,Clayton,780000.0,3.0,2.0,1.0,103.0,7572.815533980583
1252,10202,Clayton,1040000.0,4.0,2.0,2.0,130.0,8000.0
1253,12692,Clayton,810000.0,3.0,1.0,2.0,100.0,8100.0
1254,1881,Clifton Hill,780000.0,2.0,1.0,1.0,85.0,9176.470588235294
1255,1882,Clifton Hill,1060000.0,3.0,1.0,0.0,98.0,10816.326530612245
1256,1883,Clifton Hill,930000.0,3.0,2.0,1.0,116.0,8017.241379310345
1257,1885,Clifton Hill,1075000.0,2.0,1.0,1.0,85.0,12647.058823529413
1258,1886,Clifton Hill,1105000.0,2.0,1.0,1.0,84.0,13154.761904761905
1259,1887,Clifton Hill,1209000.0,2.0,1.0,1.0,97.0,12463.917525773197
1260,1888,Clifton Hill,3010000.0,4.0,3.0,2.0,250.0,12040.0
1261,1891,Clifton Hill,1290000.0,2.0,1.0,0.0,99.0,13030.30303030303
1262,1893,Clifton Hill,495000.0,2.0,1.0,1.0,50.0,9900.0
1263,1895,Clifton Hill,1370000.0,3.0,2.0,1.0,135.0,10148.148148148148
1264,1908,Clifton Hill,1506000.0,4.0,2.0,0.0,169.0,8911.242603550296
1265,1910,Clifton Hill,1360000.0,3.0,1.0,0.0,118.0,11525.42372881356
1266,7734,Clifton Hill,1500000.0,3.0,1.0,1.0,127.0,11811.023622047243
1267,7736,Clifton Hill,1250000.0,2.0,1.0,0.0,95.0,13157.894736842105
1268,7737,Clifton Hill,1652500.0,3.0,1.0,0.0,170.0,9720.588235294117
1269,7740,Clifton Hill,465000.0,1.0,1.0,1.0,45.0,10333.333333333334
1270,11948,Clifton Hill,591000.0,2.0,1.0,1.0,64.0,9234.375
1271,1912,Coburg,850000.0,2.0,1.0,1.0,93.0,9139.78494623656
1272,1913,Coburg,784000.0,2.0,1.0,1.0,110.0,7127.272727272727
1273,1914,Coburg,680000.0,3.0,1.0,0.0,108.0,6296.2962962962965
1274,1916,Coburg,807000.0,2.0,2.0,1.0,176.0,4585.227272727273
1275,1919,Coburg,675000.0,3.0,1.0,2.0,123.0,5487.804878048781
1276,1920,Coburg,1010000.0,3.0,2.0,1.0,278.0,3633.093525179856
1277,1921,Coburg,1202000.0,3.0,2.0,2.0,140.0,8585.714285714286
1278,1922,Coburg,1370000.0,3.0,1.0,1.0,180.0,7611.111111111111
1279,1924,Coburg,1000000.0,3.0,2.0,3.0,110.0,9090.90909090909
1280,1927,Coburg,145000.0,3.0,1.0,1.0,164.0,884.1463414634146
1281,1929,Coburg,860000.0,3.0,1.0,1.0,109.0,7889.908256880734
1282,1930,Coburg,953000.0,2.0,1.0,1.0,101.0,9435.643564356436
1283,1931,Coburg,735000.0,2.0,1.0,1.0,93.0,7903.225806451613
1284,1932,Coburg,550000.0,3.0,2.0,2.0,168.0,3273.809523809524
1285,1934,Coburg,947000.0,3.0,1.0,1.0,125.0,7576.0
1286,1935,Coburg,500000.0,2.0,1.0,1.0,74.0,6756.756756756757
1287,1937,Coburg,466000.0,2.0,1.0,1.0,62.0,7516.129032258064
1288,1938,Coburg,740000.0,3.0,2.0,1.0,164.0,4512.195121951219
1289,1939,Coburg,812000.0,3.0,1.0,1.0,130.0,6246.153846153846
1290,1940,Coburg,766000.0,3.0,1.0,0.0,124.0,6177.419354838709
1291,1941,Coburg,825000.0,2.0,1.0,1.0,118.0,6991.525423728814
1292,1942,Coburg,1131000.0,4.0,2.0,2.0,300.0,3770.0
1293,1943,Coburg,1064000.0,3.0,2.0,1.0,178.0,5977.528089887641
1294,1945,Coburg,1210000.0,3.0,1.0,1.0,125.0,9680.0
1295,1946,Coburg,434000.0,2.0,1.0,1.0,80.0,5425.0
1296,1947,Coburg,653000.0,2.0,1.0,1.0,107.0,6102.803738317757
1297,1948,Coburg,640000.0,3.0,1.0,2.0,109.0,5871.559633027523
1298,1954,Coburg,1130000.0,3.0,1.0,2.0,127.0,8897.63779527559
1299,1957,Coburg,763000.0,3.0,2.0,1.0,110.0,6936.363636363636
1300,1958,Coburg,903000.0,2.0,1.0,1.0,94.0,9606.382978723404
1301,1959,Coburg,1000000.0,3.0,1.0,1.0,117.0,8547.008547008547
1302,1961,Coburg,865000.0,4.0,1.0,1.0,125.0,6920.0
1303,1962,Coburg,485000.0,2.0,2.0,1.0,96.0,5052.083333333333
1304,1963,Coburg,1278000.0,3.0,2.0,3.0,156.0,8192.307692307691
1305,1964,Coburg,590000.0,3.0,2.0,2.0,109.0,5412.844036697248
1306,1966,Coburg,590000.0,3.0,2.0,2.0,168.0,3511.904761904762
1307,1968,Coburg,1136000.0,4.0,3.0,1.0,146.0,7780.821917808219
1308,1969,Coburg,635000.0,2.0,1.0,1.0,95.0,6684.210526315789
1309,1976,Coburg,1400000.0,4.0,1.0,1.0,189.0,7407.407407407408
1310,1978,Coburg,1260000.0,3.0,2.0,0.0,230.0,5478.260869565217
1311,1980,Coburg,841000.0,3.0,1.0,3.0,98.0,8581.632653061224
1312,1981,Coburg,537500.0,2.0,1.0,1.0,73.0,7363.013698630137
1313,1983,Coburg,598000.0,2.0,1.0,1.0,100.0,5980.0
1314,1984,Coburg,1120000.0,3.0,2.0,1.0,180.0,6222.222222222223
1315,1985,Coburg,870000.0,3.0,1.0,1.0,100.0,8700.0
1316,1986,Coburg,680000.0,2.0,1.0,2.0,72.0,9444.444444444445
1317,1988,Coburg,825000.0,3.0,1.0,2.0,131.0,6297.7099236641225
1318,1989,Coburg,725000.0,3.0,1.0,0.0,131.0,5534.3511450381675
1319,1990,Coburg,1250000.0,4.0,3.0,1.0,249.0,5020.080321285141
1320,1991,Coburg,1008000.0,2.0,1.0,3.0,89.0,11325.842696629214
1321,1994,Coburg,990000.0,4.0,1.0,1.0,142.0,6971.830985915493
1322,1995,Coburg,451000.0,2.0,1.0,1.0,72.0,6263.888888888889
1323,1996,Coburg,635000.0,2.0,2.0,3.0,149.0,4261.744966442953
1324,1999,Coburg,1025000.0,3.0,1.0,3.0,112.0,9151.785714285714
1325,2000,Coburg,700000.0,3.0,1.0,1.0,102.0,6862.745098039216
1326,2001,Coburg,1130000.0,3.0,1.0,3.0,80.0,14125.0
1327,2005,Coburg,600000.0,3.0,1.0,1.0,95.0,6315.789473684211
1328,2007,Coburg,1150000.0,4.0,2.0,2.0,205.0,5609.756097560976
1329,2008,Coburg,515000.0,2.0,1.0,2.0,70.0,7357.142857142857
1330,2010,Coburg,472000.0,2.0,1.0,1.0,69.0,6840.579710144928
1331,2011,Coburg,901000.0,2.0,1.0,1.0,107.0,8420.56074766355
1332,2013,Coburg,605000.0,2.0,1.0,1.0,13.0,46538.46153846154
1333,2014,Coburg,687000.0,3.0,1.0,1.0,140.0,4907.142857142857
1334,2015,Coburg,975000.0,4.0,2.0,2.0,203.0,4802.95566502463
1335,2019,Coburg,1370000.0,3.0,1.0,1.0,130.0,10538.461538461539
1336,2020,Coburg,700000.0,2.0,1.0,2.0,92.0,7608.695652173913
1337,2021,Coburg,810000.0,3.0,2.0,1.0,131.0,6183.206106870229
1338,2023,Coburg,838000.0,4.0,1.0,1.0,147.0,5700.680272108843
1339,2025,Coburg,1150000.0,4.0,1.0,2.0,164.0,7012.195121951219
1340,2026,Coburg,931000.0,3.0,1.0,1.0,160.0,5818.75
1341,2027,Coburg,241000.0,1.0,1.0,1.0,62.0,3887.0967741935483
1342,2030,Coburg,981000.0,2.0,1.0,1.0,114.0,8605.263157894737
1343,2031,Coburg,570000.0,2.0,1.0,1.0,86.0,6627.906976744186
1344,2032,Coburg,500000.0,2.0,1.0,1.0,70.0,7142.857142857143
1345,7745,Coburg,495000.0,2.0,1.0,0.0,69.0,7173.913043478261
1346,7746,Coburg,930000.0,2.0,1.0,0.0,106.2,8757.062146892655
1347,7747,Coburg,781000.0,2.0,1.0,1.0,112.9,6917.62621789194
1348,7749,Coburg,677776.0,2.0,1.0,2.0,64.0,10590.25
1349,7751,Coburg,680000.0,4.0,2.0,1.0,143.0,4755.244755244756
1350,7754,Coburg,824000.0,3.0,1.0,2.0,113.76,7243.319268635724
1351,7759,Coburg,1500000.0,4.0,2.0,1.0,187.0,8021.39037433155
1352,7761,Coburg,1005000.0,4.0,2.0,1.0,135.0,7444.444444444444
1353,7762,Coburg,901000.0,4.0,2.0,1.0,123.0,7325.20325203252
1354,7763,Coburg,990000.0,3.0,1.0,3.0,153.1,6466.361854996734
1355,7765,Coburg,1250000.0,3.0,2.0,2.0,148.0,8445.945945945947
1356,7766,Coburg,710000.0,3.0,1.0,1.0,120.0,5916.666666666667
1357,7767,Coburg,1790000.0,5.0,3.0,2.0,108.0,16574.074074074073
1358,7768,Coburg,650000.0,2.0,1.0,1.0,81.0,8024.691358024691
1359,7769,Coburg,720000.0,3.0,2.0,2.0,112.0,6428.571428571428
1360,7770,Coburg,720000.0,3.0,2.0,2.0,112.0,6428.571428571428
1361,8775,Coburg,900000.0,2.0,1.0,1.0,100.0,9000.0
1362,8776,Coburg,922000.0,4.0,2.0,2.0,80.0,11525.0
1363,9104,Coburg,690000.0,3.0,1.0,1.0,109.0,6330.275229357798
1364,9106,Coburg,1600000.0,3.0,2.0,2.0,169.0,9467.455621301775
1365,9845,Coburg,1020000.0,4.0,2.0,2.0,255.0,4000.0
1366,9846,Coburg,996000.0,2.0,1.0,1.0,97.0,10268.041237113403
1367,10624,Coburg,760000.0,2.0,1.0,2.0,105.0,7238.0952380952385
1368,10625,Coburg,876000.0,2.0,2.0,1.0,100.0,8760.0
1369,11320,Coburg,900000.0,3.0,1.0,0.0,102.0,8823.529411764706
1370,11630,Coburg,1285000.0,3.0,1.0,2.0,143.0,8986.013986013986
1371,11950,Coburg,1400000.0,4.0,2.0,2.0,165.0,8484.848484848484
1372,11951,Coburg,996000.0,2.0,1.0,1.0,97.0,10268.041237113403
1373,12263,Coburg,631000.0,2.0,2.0,1.0,103.0,6126.21359223301
1374,12696,Coburg,975000.0,4.0,2.0,2.0,209.0,4665.071770334928
1375,12697,Coburg,880000.0,3.0,1.0,1.0,104.0,8461.538461538461
1376,12938,Coburg,880000.0,3.0,1.0,1.0,107.0,8224.29906542056
1377,12939,Coburg,1070000.0,3.0,1.0,2.0,98.0,10918.367346938776
1378,12941,Coburg,1085000.0,4.0,2.0,1.0,155.0,7000.0
1379,2038,Coburg North,655000.0,3.0,1.0,0.0,98.0,6683.673469387755
1380,2039,Coburg North,631000.0,3.0,1.0,1.0,120.0,5258.333333333333
1381,2040,Coburg North,600000.0,2.0,1.0,1.0,105.0,5714.285714285715
1382,2042,Coburg North,715000.0,3.0,2.0,2.0,120.0,5958.333333333333
1383,2044,Coburg North,864000.0,3.0,1.0,2.0,115.0,7513.04347826087
1384,2045,Coburg North,700000.0,3.0,1.0,2.0,108.0,6481.481481481482
1385,2047,Coburg North,591000.0,2.0,1.0,1.0,86.0,6872.093023255814
1386,2048,Coburg North,860000.0,2.0,1.0,3.0,145.0,5931.0344827586205
1387,2049,Coburg North,765000.0,2.0,1.0,2.0,116.0,6594.827586206897
1388,2050,Coburg North,625000.0,3.0,1.0,2.0,138.0,4528.985507246377
1389,2051,Coburg North,745000.0,2.0,1.0,3.0,90.0,8277.777777777777
1390,2052,Coburg North,1050000.0,4.0,3.0,2.0,258.0,4069.767441860465
1391,2054,Coburg North,935000.0,2.0,1.0,2.0,107.0,8738.317757009347
1392,2057,Coburg North,780000.0,3.0,1.0,2.0,96.0,8125.0
1393,2058,Coburg North,707000.0,3.0,2.0,3.0,129.0,5480.62015503876
1394,2065,Coburg North,950000.0,4.0,2.0,2.0,231.0,4112.554112554112
1395,2067,Coburg North,860000.0,3.0,2.0,3.0,134.0,6417.910447761194
1396,2072,Coburg North,650000.0,3.0,1.0,1.0,95.0,6842.105263157895
1397,2073,Coburg North,792000.0,4.0,2.0,1.0,131.0,6045.801526717557
1398,2074,Coburg North,720000.0,3.0,1.0,2.0,105.0,6857.142857142857
1399,2075,Coburg North,970000.0,3.0,1.0,2.0,129.0,7519.37984496124
1400,9109,Coburg North,690000.0,3.0,1.0,2.0,115.0,6000.0
1401,9110,Coburg North,850000.0,4.0,2.0,2.0,157.9351,5381.957525591208
1402,10208,Coburg North,865000.0,3.0,2.0,2.0,110.0,7863.636363636364
1403,10209,Coburg North,525000.0,2.0,2.0,1.0,102.0,5147.058823529412
1404,11953,Coburg North,1011000.0,4.0,2.0,2.0,145.0,6972.413793103448
1405,11955,Coburg North,830000.0,3.0,2.0,2.0,142.0,5845.070422535211
1406,12698,Coburg North,841000.0,3.0,1.0,3.0,150.0,5606.666666666667
1407,2077,Collingwood,890000.0,2.0,1.0,1.0,70.0,12714.285714285714
1408,2078,Collingwood,1260000.0,2.0,1.0,1.0,129.0,9767.441860465116
1409,2079,Collingwood,855000.0,2.0,1.0,1.0,122.0,7008.196721311476
1410,2083,Collingwood,1125000.0,3.0,2.0,2.0,151.0,7450.3311258278145
1411,2085,Collingwood,910000.0,2.0,1.0,1.0,97.0,9381.443298969072
1412,2086,Collingwood,452000.0,1.0,1.0,1.0,53.0,8528.301886792453
1413,2088,Collingwood,415000.0,1.0,1.0,1.0,62.0,6693.548387096775
1414,2090,Collingwood,372000.0,1.0,1.0,1.0,65.0,5723.076923076923
1415,2091,Collingwood,1326000.0,3.0,2.0,1.0,190.0,6978.9473684210525
1416,2093,Collingwood,1230000.0,2.0,2.0,1.0,153.0,8039.21568627451
1417,2094,Collingwood,855000.0,2.0,1.0,0.0,80.0,10687.5
1418,2095,Collingwood,457000.0,1.0,1.0,1.0,49.0,9326.530612244898
1419,2096,Collingwood,897500.0,3.0,2.0,1.0,82.0,10945.121951219513
1420,2098,Collingwood,1265000.0,3.0,1.0,1.0,112.0,11294.642857142857
1421,2100,Collingwood,1075000.0,3.0,1.0,0.0,104.0,10336.538461538461
1422,2102,Collingwood,366000.0,1.0,1.0,1.0,44.0,8318.181818181818
1423,2104,Collingwood,981000.0,2.0,1.0,0.0,107.0,9168.224299065421
1424,2105,Collingwood,683000.0,2.0,1.0,1.0,92.0,7423.913043478261
1425,2108,Collingwood,430000.0,1.0,1.0,1.0,52.0,8269.23076923077
1426,2110,Collingwood,1000000.0,2.0,1.0,2.0,86.0,11627.906976744185
1427,2111,Collingwood,887500.0,3.0,2.0,1.0,82.0,10823.170731707318
1428,2112,Collingwood,713500.0,2.0,2.0,1.0,88.0,8107.954545454545
1429,2113,Collingwood,1500000.0,2.0,2.0,2.0,159.0,9433.962264150943
1430,2114,Collingwood,672000.0,2.0,1.0,1.0,60.0,11200.0
1431,2116,Collingwood,800000.0,2.0,1.0,1.0,91.0,8791.208791208792
1432,2119,Collingwood,860000.0,2.0,2.0,1.0,114.0,7543.859649122807
1433,7776,Collingwood,535000.0,2.0,1.0,1.0,63.0,8492.063492063493
1434,7778,Collingwood,945000.0,2.0,1.0,1.0,98.0,9642.857142857143
1435,7782,Collingwood,888000.0,2.0,1.0,0.0,100.0,8880.0
1436,7783,Collingwood,1000000.0,3.0,2.0,2.0,148.0,6756.756756756757
1437,9113,Collingwood,1025000.0,3.0,2.0,1.0,162.0,6327.16049382716
1438,9847,Collingwood,1095000.0,2.0,1.0,0.0,88.0,12443.181818181818
1439,10210,Collingwood,1135000.0,2.0,1.0,0.0,80.0,14187.5
1440,10211,Collingwood,900000.0,2.0,1.0,0.0,78.0,11538.461538461539
1441,10627,Collingwood,365000.0,1.0,1.0,0.0,46.0,7934.782608695652
1442,10628,Collingwood,1297000.0,3.0,2.0,0.0,137.0,9467.153284671533
1443,10972,Collingwood,560000.0,2.0,1.0,1.0,60.0,9333.333333333334
1444,11321,Collingwood,365000.0,1.0,1.0,0.0,46.0,7934.782608695652
1445,11632,Collingwood,1080000.0,2.0,1.0,0.0,94.0,11489.36170212766
1446,12700,Collingwood,931000.0,2.0,1.0,1.0,90.0,10344.444444444445
1447,7356,Cremorne,1000000.0,2.0,1.0,2.0,114.0,8771.929824561403
1448,7358,Cremorne,425000.0,1.0,1.0,1.0,52.0,8173.076923076923
1449,7359,Cremorne,1280000.0,3.0,2.0,2.0,165.0,7757.575757575758
1450,7362,Cremorne,1475000.0,3.0,2.0,2.0,165.0,8939.39393939394
1451,7368,Cremorne,1900000.0,3.0,2.0,2.0,166.0,11445.783132530121
1452,7369,Cremorne,662500.0,2.0,1.0,1.0,75.0,8833.333333333334
1453,7375,Cremorne,1300000.0,2.0,2.0,2.0,108.0,12037.037037037036
1454,7784,Cremorne,1350000.0,3.0,1.0,1.0,147.0,9183.673469387755
1455,8783,Croydon,932000.0,4.0,2.0,2.0,225.0,4142.222222222223
1456,8784,Croydon,570000.0,2.0,1.0,1.0,110.0,5181.818181818182
1457,9853,Croydon,860000.0,4.0,3.0,2.0,170.0,5058.823529411765
1458,10220,Croydon,637000.0,3.0,1.0,2.0,156.0,4083.3333333333335
1459,10631,Croydon,865000.0,4.0,2.0,2.0,200.0,4325.0
1460,10632,Croydon,760000.0,4.0,2.0,2.0,140.0,5428.571428571428
1461,10635,Croydon,1120000.0,4.0,2.0,2.0,228.0,4912.2807017543855
1462,10979,Croydon,730000.0,3.0,2.0,2.0,150.0,4866.666666666667
1463,11323,Croydon,662000.0,3.0,1.0,1.0,120.0,5516.666666666667
1464,12949,Croydon,1152000.0,4.0,2.0,2.0,255.0,4517.64705882353
1465,13155,Croydon,1180000.0,5.0,3.0,3.0,285.0,4140.350877192983
1466,13406,Croydon,905000.0,5.0,2.0,2.0,185.0,4891.891891891892
1467,9499,Dingley Village,1100000.0,4.0,2.0,2.0,237.0,4641.350210970464
1468,10230,Dingley Village,1255000.0,4.0,2.0,3.0,277.0,4530.685920577617
1469,11335,Dingley Village,854000.0,4.0,2.0,2.0,181.0,4718.232044198895
1470,12478,Dingley Village,952000.0,4.0,2.0,3.0,168.0,5666.666666666667
1471,12705,Dingley Village,1281000.0,4.0,2.0,2.0,234.0,5474.358974358975
1472,12953,Dingley Village,970000.0,4.0,2.0,2.0,210.0,4619.047619047619
1473,2129,Doncaster,1125000.0,3.0,2.0,2.0,173.0,6502.890173410405
1474,2130,Doncaster,700000.0,3.0,2.0,2.0,119.0,5882.35294117647
1475,2131,Doncaster,1152000.0,4.0,2.0,2.0,176.0,6545.454545454545
1476,2132,Doncaster,1868000.0,3.0,2.0,2.0,218.0,8568.80733944954
1477,2134,Doncaster,1050000.0,4.0,2.0,2.0,194.0,5412.371134020618
1478,2135,Doncaster,910000.0,3.0,2.0,2.0,135.0,6740.740740740741
1479,2137,Doncaster,1225000.0,4.0,3.0,2.0,185.0,6621.621621621622
1480,2138,Doncaster,1316000.0,4.0,2.0,2.0,155.0,8490.322580645161
1481,2141,Doncaster,2168000.0,5.0,5.0,2.0,395.0,5488.607594936709
1482,2142,Doncaster,1430000.0,4.0,2.0,2.0,170.0,8411.764705882353
1483,2144,Doncaster,772000.0,3.0,2.0,1.0,109.0,7082.568807339449
1484,2147,Doncaster,1468000.0,4.0,2.0,2.0,170.0,8635.29411764706
1485,2152,Doncaster,753000.0,3.0,1.0,1.0,105.0,7171.428571428572
1486,2156,Doncaster,746000.0,3.0,2.0,2.0,106.0,7037.735849056604
1487,2158,Doncaster,1190000.0,3.0,1.0,1.0,140.0,8500.0
1488,2159,Doncaster,900000.0,2.0,2.0,2.0,150.0,6000.0
1489,2160,Doncaster,1250000.0,3.0,2.0,1.0,150.0,8333.333333333334
1490,2162,Doncaster,985000.0,4.0,2.0,2.0,160.0,6156.25
1491,2168,Doncaster,1462500.0,4.0,3.0,2.0,160.0,9140.625
1492,2171,Doncaster,1250000.0,3.0,2.0,2.0,195.0,6410.25641025641
1493,2173,Doncaster,1152500.0,3.0,2.0,2.0,129.0,8934.108527131782
1494,2177,Doncaster,1391000.0,3.0,1.0,1.0,175.0,7948.571428571428
1495,2178,Doncaster,452000.0,2.0,1.0,1.0,68.0,6647.058823529412
1496,2180,Doncaster,1102200.0,3.0,2.0,2.0,175.0,6298.285714285715
1497,2182,Doncaster,1782000.0,4.0,3.0,3.0,306.0,5823.529411764706
1498,2184,Doncaster,1520000.0,4.0,3.0,2.0,275.0,5527.272727272727
1499,2188,Doncaster,973500.0,4.0,2.0,2.0,160.0,6084.375
1500,2189,Doncaster,751800.0,3.0,1.0,2.0,120.0,6265.0
1501,2190,Doncaster,1100000.0,3.0,2.0,2.0,169.0,6508.87573964497
1502,2191,Doncaster,1202000.0,3.0,2.0,2.0,150.0,8013.333333333333
1503,7787,Doncaster,1300000.0,4.0,2.0,2.0,185.0,7027.027027027027
1504,7788,Doncaster,1400000.0,4.0,2.0,2.0,150.0,9333.333333333334
1505,7790,Doncaster,1100000.0,4.0,3.0,2.0,170.0,6470.588235294118
1506,9121,Doncaster,2600000.0,4.0,4.0,2.0,328.0,7926.829268292683
1507,9502,Doncaster,1120000.0,4.0,2.0,2.0,200.0,5600.0
1508,10646,Doncaster,1663000.0,4.0,3.0,2.0,250.0,6652.0
1509,11649,Doncaster,1530000.0,5.0,3.0,2.0,215.0,7116.279069767442
1510,12278,Doncaster,1375000.0,4.0,2.0,3.0,218.0,6307.339449541284
1511,12706,Doncaster,751000.0,3.0,2.0,1.0,139.0,5402.877697841726
1512,8792,Doncaster East,1856000.0,6.0,3.0,3.0,322.0,5763.975155279503
1513,9127,Doncaster East,1662000.0,4.0,2.0,2.0,199.0,8351.75879396985
1514,9506,Doncaster East,850000.0,3.0,2.0,1.0,145.0,5862.068965517241
1515,9508,Doncaster East,1125000.0,4.0,3.0,2.0,180.0,6250.0
1516,10235,Doncaster East,871000.0,3.0,2.0,2.0,142.0,6133.802816901409
1517,10237,Doncaster East,1385000.0,3.0,2.0,3.0,149.0,9295.302013422819
1518,10238,Doncaster East,1360000.0,3.0,2.0,2.0,200.0,6800.0
1519,10647,Doncaster East,1310000.0,4.0,3.0,2.0,200.0,6550.0
1520,11650,Doncaster East,816000.0,3.0,1.0,2.0,121.0,6743.801652892562
1521,11651,Doncaster East,1385000.0,4.0,3.0,2.0,203.0,6822.660098522168
1522,12282,Doncaster East,1175000.0,4.0,2.0,2.0,235.0,5000.0
1523,12283,Doncaster East,1381000.0,3.0,2.0,1.0,170.0,8123.529411764706
1524,12484,Doncaster East,1600000.0,4.0,3.0,2.0,306.0,5228.75816993464
1525,10651,Donvale,630000.0,2.0,1.0,1.0,100.0,6300.0
1526,10996,Donvale,1328000.0,5.0,3.0,3.0,252.0,5269.841269841269
1527,12959,Donvale,988000.0,3.0,2.0,2.0,150.0,6586.666666666667
1528,2197,Eaglemont,1901000.0,3.0,2.0,2.0,225.0,8448.888888888889
1529,2200,Eaglemont,525000.0,2.0,1.0,1.0,70.0,7500.0
1530,2201,Eaglemont,2050000.0,4.0,3.0,2.0,290.0,7068.9655172413795
1531,2202,Eaglemont,1930000.0,5.0,2.0,1.0,236.0,8177.966101694915
1532,2204,Eaglemont,2600000.0,3.0,2.0,3.0,322.0,8074.534161490683
1533,2205,Eaglemont,600000.0,2.0,1.0,1.0,95.0,6315.789473684211
1534,2209,Eaglemont,1190000.0,3.0,2.0,2.0,148.0,8040.540540540541
1535,2210,Eaglemont,2012000.0,4.0,3.0,2.0,245.0,8212.244897959185
1536,2211,Eaglemont,2309000.0,4.0,3.0,2.0,291.0,7934.707903780069
1537,8587,Eaglemont,1750000.0,4.0,2.0,2.0,217.0,8064.5161290322585
1538,9129,Eaglemont,750000.0,2.0,1.0,1.0,93.0,8064.5161290322585
1539,10652,Eaglemont,1300000.0,3.0,1.0,2.0,138.0,9420.289855072464
1540,6859,East Melbourne,1935000.0,2.0,2.0,2.0,150.0,12900.0
1541,9511,East Melbourne,1350000.0,2.0,2.0,1.0,115.0,11739.130434782608
1542,10997,East Melbourne,1300000.0,2.0,2.0,1.0,92.0,14130.434782608696
1543,11654,East Melbourne,895000.0,1.0,1.0,1.0,60.0,14916.666666666666
1544,2212,Elsternwick,900000.0,2.0,1.0,2.0,110.0,8181.818181818182
1545,2213,Elsternwick,1625000.0,3.0,2.0,2.0,181.0,8977.900552486188
1546,2215,Elsternwick,1100000.0,4.0,2.0,0.0,159.0,6918.238993710692
1547,2217,Elsternwick,1755000.0,3.0,2.0,1.0,173.0,10144.508670520232
1548,2218,Elsternwick,1400000.0,4.0,1.0,1.0,150.0,9333.333333333334
1549,2219,Elsternwick,1240000.0,3.0,2.0,2.0,123.0,10081.30081300813
1550,2220,Elsternwick,700000.0,2.0,1.0,2.0,92.0,7608.695652173913
1551,2221,Elsternwick,591000.0,2.0,1.0,1.0,62.0,9532.258064516129
1552,2222,Elsternwick,537000.0,2.0,1.0,1.0,79.0,6797.46835443038
1553,2224,Elsternwick,800000.0,3.0,2.0,2.0,112.0,7142.857142857143
1554,2225,Elsternwick,965000.0,3.0,1.0,2.0,119.0,8109.243697478992
1555,2226,Elsternwick,1160000.0,2.0,2.0,2.0,137.0,8467.153284671533
1556,2228,Elsternwick,2600000.0,4.0,2.0,2.0,184.0,14130.434782608696
1557,2230,Elsternwick,1390000.0,3.0,1.0,2.0,102.0,13627.450980392157
1558,2231,Elsternwick,1071000.0,3.0,2.0,2.0,125.0,8568.0
1559,2232,Elsternwick,1800000.0,3.0,2.0,2.0,181.0,9944.75138121547
1560,2233,Elsternwick,2345000.0,3.0,2.0,1.0,204.0,11495.098039215687
1561,2234,Elsternwick,741000.0,3.0,1.0,1.0,1561.0,474.6957078795644
1562,2235,Elsternwick,626000.0,2.0,1.0,1.0,100.0,6260.0
1563,2236,Elsternwick,2160000.0,3.0,1.0,1.0,185.0,11675.675675675675
1564,2237,Elsternwick,3000000.0,4.0,2.0,2.0,204.0,14705.882352941177
1565,2239,Elsternwick,1650000.0,1.0,3.0,2.0,185.0,8918.918918918918
1566,2240,Elsternwick,850000.0,3.0,2.0,2.0,142.0,5985.915492957746
1567,2241,Elsternwick,1750000.0,3.0,2.0,2.0,207.0,8454.106280193237
1568,2242,Elsternwick,1450000.0,3.0,1.0,2.0,108.0,13425.925925925925
1569,2243,Elsternwick,2806000.0,4.0,3.0,2.0,255.0,11003.921568627451
1570,2244,Elsternwick,782000.0,3.0,1.0,1.0,95.0,8231.578947368422
1571,2245,Elsternwick,1007000.0,4.0,2.0,2.0,200.0,5035.0
